time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.760000000000002,-2.44791924176,-1.92460815459,17.1298933318,5.99854212492,0.261315292363,0.0,-3.13295590711,-2.89725825539,3.94793006442,-0.140361732061,0.136362683385,0.0,451.44405460298566,450.5087467741786,450.57987714584795,452.2407518324077
2.820000000000002,-2.64143694696,-2.10421698869,17.3683171099,5.99026940102,0.269295991636,0.0,-3.31829500472,-3.09028493452,3.99827045907,-0.133330088071,0.125297257862,0.0,464.19429033286104,463.34042090184283,463.5889440477054,464.12444073241295
2.880000000000002,-2.84632097232,-2.29564448131,17.6099114148,5.98249848087,0.276891172505,0.0,-3.51176828254,-3.29115598026,4.05354396089,-0.122814717855,0.12904490829,0.0,468.571061603133,468.8760388442235,467.2528133966634,468.0574792284348
2.940000000000002,-3.06224046866,-2.49850276783,17.8522328427,5.97471085818,0.284545690632,0.0,-3.68616773938,-3.47130509696,4.02292285139,-0.149801073409,0.124464441323,0.0,443.1948362477845,442.83303741586457,442.8777031218868,440.6358892276306
3.000000000000002,-3.28902092143,-2.71256757494,18.0934134252,5.96565849558,0.292126255193,0.0,-3.87376340848,-3.66480131701,4.0152704082,-0.153104145328,0.129853610777,0.0,452.41246770605756,452.8604568709243,452.45983900771904,452.1727844158681
3.0600000000000023,-3.52737131953,-2.93856874262,18.3345098302,5.95647388052,0.299805138217,0.0,-4.07182975282,-3.86917028504,4.01995099231,-0.153022587282,0.123950672494,0.0,459.9453813846933,459.49190299369394,459.00770350208137,458.9928882570775
3.1200000000000023,-3.77715216724,-3.17636240106,18.5738865198,5.94766985122,0.30725961308,0.0,-4.25477720739,-4.05789060771,3.95828847337,-0.136456711287,0.124815578704,0.0,440.15649897376875,440.2422603463639,438.1948338280991,439.54939060950954
3.1800000000000024,-4.03792682107,-3.42549240948,18.8090676441,5.93981696453,0.314602085171,0.0,-4.43829373522,-4.24698350826,3.88016717862,-0.121584759217,0.11698692679,0.0,436.1258304582316,435.48516555819793,435.6315999314551,436.857446696697
3.2400000000000024,-4.30956937368,-3.68580595012,19.0386323696,5.93271270542,0.321246763864,0.0,-4.61702381755,-4.43065114324,3.77124980926,-0.112706089896,0.0937893562942,0.0,428.58279595463364,426.6172392726166,426.10981656518766,426.85503912876953
3.3000000000000025,-4.59264272955,-3.95786095709,19.2631981278,5.92603534332,0.326619147,0.0,-4.81917419365,-4.63829223298,3.71322778125,-0.108598960495,0.079296958967,0.0,448.5333781546952,447.36114443024803,446.2240027453648,446.5483114485622
3.3600000000000025,-4.8881847599,-4.24273130622,19.4847859944,5.91908520804,0.331354662927,0.0,-5.03256035636,-4.85780819001,3.67184816618,-0.137023766933,0.0781717857078,0.0,454.5909626994142,454.5056004530137,457.53403449516776,455.25263742126765
3.4200000000000026,-5.19637295623,-4.54063499118,19.7030391772,5.91055440416,0.336115015527,0.0,-5.24072699514,-5.07287075706,3.60210223738,-0.15524510015,0.081576088521,0.0,448.0868852630676,448.36859325695906,449.3569697351653,447.8581353406413
3.4800000000000026,-5.51663375892,-4.85104989223,19.9155703658,5.90112930767,0.341261127425,0.0,-5.43505354088,-5.27494769809,3.48131353573,-0.161039336325,0.093051007677,0.0,432.9079714674377,433.87890036125594,432.4944403524207,431.98183522277094
3.5400000000000027,-5.84807520954,-5.17312686485,20.1191803715,5.89167590888,0.346599420805,0.0,-5.61350847425,-5.46166052678,3.30499667094,-0.151377665899,0.0792264588144,0.0,414.30485447997324,413.0943934154101,414.4016741255875,415.2247885556597
3.6000000000000028,-6.19301808044,-5.50939661566,20.3189408444,5.8836559581,0.351135450742,0.0,-5.88470268629,-5.74769446258,3.35149075756,-0.111514528148,0.0671347664388,0.0,495.48067226894915,494.5945420810688,493.95839722393356,496.8744328283385
3.660000000000003,-6.55216417886,-5.86066965406,20.5158181805,5.87801341131,0.355741793921,0.0,-6.08724791745,-5.96190130405,3.21020451981,-0.0720787665523,0.0912087134903,0.0,433.0418078425303,435.0673484387245,433.3117723991923,436.6066980227399
3.720000000000003,-6.92413261965,-6.22549936601,20.7054665882,5.87403794441,0.360744589687,0.0,-6.31211193189,-6.19937942431,3.11022291944,-0.0566139878881,0.059195050107,0.0,453.54325543268016,450.96921067133945,450.9551854671072,452.199718314616
3.780000000000003,-7.31022024067,-6.60521804752,20.8902213286,5.87047517337,0.363821426082,0.0,-6.55769437931,-6.45811829482,3.04688715106,-0.0655775205047,0.0266116606928,0.0,469.44477590445615,466.91032058018106,467.5891102582505,466.8877978520628
3.840000000000003,-7.7127417369,-7.00226250696,21.0748963136,5.86703296271,0.365795315932,0.0,-6.85949054594,-6.77665447824,3.10670517935,-0.0446211019724,0.0431812330126,0.0,511.63384445529897,512.8127176856927,511.27937708900424,512.7687021913558
3.900000000000003,-8.13096445909,-7.41589883282,21.2570475638,5.86450097996,0.368614768584,0.0,-7.08162107002,-7.01160036498,2.96409787257,-0.0377514922019,0.0536879818226,0.0,447.5087299684317,448.364703728189,447.2818871205613,447.8402144424191
3.960000000000003,-8.56278841197,-7.84391605928,21.4309243428,5.86255929597,0.371591686907,0.0,-7.31287221082,-7.2559701705,2.83076457152,-0.0233189424757,0.0398855428766,0.0,453.15202363977636,452.04226075392046,453.66957243085017,454.82688949981974
4.020000000000002,-9.00743620647,-8.28548654725,21.5939690395,5.86068904573,0.374001798856,0.0,-7.50929724717,-7.46365489399,2.6036987317,-0.0555005018154,0.0407284407185,0.0,420.2568822828851,420.3308900035339,421.9719765881688,419.18306969419
4.080000000000001,-9.46525794023,-8.74097643136,21.7462584952,5.85771945515,0.376865034337,0.0,-7.75175279565,-7.71974889728,2.47140049826,-0.0395914138248,0.0589378124403,0.0,456.05754769212564,457.51139236871,457.36929877596947,458.6334855576834
